1.822721e-01;6.190560e-03;1.615447e-02
1.822338e-01;5.773819e-03;1.500969e-02
1.821744e-01;5.352558e-03;1.386560e-02
1.820939e-01;4.927105e-03;1.272214e-02
1.819922e-01;4.497793e-03;1.157925e-02
1.818694e-01;4.064956e-03;1.043690e-02
1.817255e-01;3.628932e-03;9.295020e-03
1.815605e-01;3.190061e-03;8.153569e-03
1.813745e-01;2.748689e-03;7.012494e-03
1.811676e-01;2.305159e-03;5.871741e-03
1.809399e-01;1.859820e-03;4.731258e-03
1.806914e-01;1.413021e-03;3.590994e-03
1.804223e-01;9.651122e-04;2.450896e-03
1.801327e-01;5.164458e-04;1.310911e-03
1.798227e-01;6.737396e-05;1.709867e-04
1.794925e-01;3.817508e-04;9.689298e-04
1.791423e-01;8.305758e-04;2.108891e-03
1.787723e-01;1.278749e-03;3.248950e-03
1.783826e-01;1.725917e-03;4.389159e-03
1.779735e-01;2.171731e-03;5.529570e-03
1.775451e-01;2.615840e-03;6.670236e-03
1.770978e-01;3.057897e-03;7.811210e-03
1.766318e-01;3.497554e-03;8.952542e-03
1.761473e-01;3.934468e-03;1.009429e-02
1.756446e-01;4.368297e-03;1.123649e-02
1.751240e-01;4.798702e-03;1.237921e-02
1.745857e-01;5.225347e-03;1.352250e-02
1.740301e-01;5.647900e-03;1.466640e-02
    0;    0;    0
4.534313e-02;4.134737e-01;5.042951e-01
1.357270e-01;4.065765e-01;4.985759e-01
2.251788e-01;3.954816e-01;4.862197e-01
3.129965e-01;3.806369e-01;4.667056e-01
3.983653e-01;3.625107e-01;4.396433e-01
4.803305e-01;3.415648e-01;4.048119e-01
5.577872e-01;3.182225e-01;3.621958e-01
6.294946e-01;2.928349e-01;3.120148e-01
6.941148e-01;2.656508e-01;2.547457e-01
7.502805e-01;2.367973e-01;1.911329e-01
7.966833e-01;2.062781e-01;1.221839e-01
8.321762e-01;1.739953e-01;4.914866e-02
8.558745e-01;1.397938e-01;2.651781e-02
8.672407e-01;1.035246e-01;1.032089e-01
8.661362e-01;6.511473e-02;1.792319e-01
8.528338e-01;2.462985e-02;2.528803e-01
8.279864e-01;1.768254e-02;3.225072e-01
7.925594e-01;6.137877e-02;3.865926e-01
7.477400e-01;1.058347e-01;4.438003e-01
6.948361e-01;1.502864e-01;4.930192e-01
6.351815e-01;1.938869e-01;5.333902e-01
5.700557e-01;2.357676e-01;5.643176e-01
5.006251e-01;2.750955e-01;5.854685e-01
4.279077e-01;3.111185e-01;5.967630e-01
3.527580e-01;3.431976e-01;5.983578e-01
2.758697e-01;3.708237e-01;5.906264e-01
1.977919e-01;3.936217e-01;5.741362e-01
1.189538e-01;4.113445e-01;5.496241e-01
3.969587e-02;4.238587e-01;5.179689e-01
